LINEA,ESTACION,DESDE,TOTAL,X,Y
LINEA_C,AVENIDA DE MAYO,2017-05-23 09:45:00,65.01171875,-58.380610718,-34.6089833149
LINEA_C,AVENIDA DE MAYO,2017-05-23 10:00:00,70.2723735409,-58.380610718,-34.6089833149
LINEA_C,AVENIDA DE MAYO,2017-05-23 10:15:00,73.8100775194,-58.380610718,-34.6089833149
LINEA_C,AVENIDA DE MAYO,2017-05-23 10:30:00,77.5175097276,-58.380610718,-34.6089833149
LINEA_C,AVENIDA DE MAYO,2017-05-23 10:45:00,78.0233463035,-58.380610718,-34.6089833149
LINEA_C,AVENIDA DE MAYO,2017-05-23 11:00:00,82.1744186047,-58.380610718,-34.6089833149
LINEA_C,AVENIDA DE MAYO,2017-05-23 11:15:00,86.3682170543,-58.380610718,-34.6089833149
LINEA_C,AVENIDA DE MAYO,2017-05-23 11:30:00,87.6899224806,-58.380610718,-34.6089833149
LINEA_C,AVENIDA DE MAYO,2017-05-23 11:45:00,91.2062256809,-58.380610718,-34.6089833149
LINEA_C,AVENIDA DE MAYO,2017-05-23 12:00:00,98.2480620155,-58.380610718,-34.6089833149
LINEA_C,AVENIDA DE MAYO,2017-05-23 12:15:00,97.9728682171,-58.380610718,-34.6089833149
LINEA_C,AVENIDA DE MAYO,2017-05-23 12:30:00,99.3011583012,-58.380610718,-34.6089833149
LINEA_C,AVENIDA DE MAYO,2017-05-23 12:45:00,94.9459459459,-58.380610718,-34.6089833149
LINEA_C,AVENIDA DE MAYO,2017-05-23 13:00:00,107.722007722,-58.380610718,-34.6089833149
LINEA_C,AVENIDA DE MAYO,2017-05-23 13:15:00,102.637065637,-58.380610718,-34.6089833149
LINEA_C,AVENIDA DE MAYO,2017-05-23 13:30:00,103.646153846,-58.380610718,-34.6089833149
LINEA_C,AVENIDA DE MAYO,2017-05-23 13:45:00,103.11969112,-58.380610718,-34.6089833149
LINEA_C,AVENIDA DE MAYO,2017-05-23 14:00:00,146.019305019,-58.380610718,-34.6089833149
LINEA_C,AVENIDA DE MAYO,2017-05-23 14:15:00,114.915384615,-58.380610718,-34.6089833149
LINEA_C,AVENIDA DE MAYO,2017-05-23 14:30:00,109.438461538,-58.380610718,-34.6089833149
LINEA_C,AVENIDA DE MAYO,2017-05-23 14:45:00,111.142307692,-58.380610718,-34.6089833149
LINEA_C,AVENIDA DE MAYO,2017-05-23 15:00:00,204.076628352,-58.380610718,-34.6089833149
LINEA_C,AVENIDA DE MAYO,2017-05-23 15:15:00,148.227799228,-58.380610718,-34.6089833149
LINEA_C,AVENIDA DE MAYO,2017-05-23 15:30:00,129.957528958,-58.380610718,-34.6089833149
LINEA_C,AVENIDA DE MAYO,2017-05-23 15:45:00,127.212355212,-58.380610718,-34.6089833149
LINEA_C,AVENIDA DE MAYO,2017-05-23 16:00:00,175.584615385,-58.380610718,-34.6089833149
LINEA_C,AVENIDA DE MAYO,2017-05-23 16:15:00,142.003861004,-58.380610718,-34.6089833149
LINEA_C,AVENIDA DE MAYO,2017-05-23 16:30:00,128.972972973,-58.380610718,-34.6089833149
LINEA_C,AVENIDA DE MAYO,2017-05-23 16:45:00,141.22007722,-58.380610718,-34.6089833149
LINEA_C,AVENIDA DE MAYO,2017-05-23 17:00:00,240.019230769,-58.380610718,-34.6089833149
LINEA_C,AVENIDA DE MAYO,2017-05-23 17:15:00,175.930501931,-58.380610718,-34.6089833149
LINEA_C,AVENIDA DE MAYO,2017-05-23 17:30:00,168.396153846,-58.380610718,-34.6089833149
LINEA_C,AVENIDA DE MAYO,2017-05-23 17:45:00,172.584615385,-58.380610718,-34.6089833149
LINEA_C,AVENIDA DE MAYO,2017-05-23 18:00:00,260.523076923,-58.380610718,-34.6089833149
LINEA_C,AVENIDA DE MAYO,2017-05-23 18:15:00,175.5,-58.380610718,-34.6089833149
LINEA_C,AVENIDA DE MAYO,2017-05-23 18:30:00,140.603846154,-58.380610718,-34.6089833149
LINEA_C,AVENIDA DE MAYO,2017-05-23 18:45:00,118.753846154,-58.380610718,-34.6089833149
LINEA_C,AVENIDA DE MAYO,2017-05-23 19:00:00,128.594594595,-58.380610718,-34.6089833149
LINEA_C,AVENIDA DE MAYO,2017-05-23 19:15:00,97.1615384615,-58.380610718,-34.6089833149
LINEA_C,AVENIDA DE MAYO,2017-05-23 19:30:00,81.4230769231,-58.380610718,-34.6089833149
LINEA_C,AVENIDA DE MAYO,2017-05-23 19:45:00,75.9845559846,-58.380610718,-34.6089833149
LINEA_C,AVENIDA DE MAYO,2017-05-23 20:00:00,95.2248062016,-58.380610718,-34.6089833149
LINEA_C,AVENIDA DE MAYO,2017-05-23 20:15:00,66.8139534884,-58.380610718,-34.6089833149
LINEA_C,AVENIDA DE MAYO,2017-05-23 20:30:00,57.9571984436,-58.380610718,-34.6089833149
LINEA_C,AVENIDA DE MAYO,2017-05-23 20:45:00,50.2829457364,-58.380610718,-34.6089833149
LINEA_C,AVENIDA DE MAYO,2017-05-23 21:00:00,79.0116731518,-58.380610718,-34.6089833149
LINEA_C,AVENIDA DE MAYO,2017-05-23 21:15:00,48.0661478599,-58.380610718,-34.6089833149
LINEA_C,AVENIDA DE MAYO,2017-05-23 21:30:00,35.5813953488,-58.380610718,-34.6089833149
LINEA_C,AVENIDA DE MAYO,2017-05-23 21:45:00,32.7392996109,-58.380610718,-34.6089833149
LINEA_C,AVENIDA DE MAYO,2017-05-23 22:00:00,30.8210116732,-58.380610718,-34.6089833149
LINEA_C,AVENIDA DE MAYO,2017-05-23 22:15:00,19.1484375,-58.380610718,-34.6089833149
LINEA_C,AVENIDA DE MAYO,2017-05-23 22:30:00,12.3927125506,-58.380610718,-34.6089833149
LINEA_C,AVENIDA DE MAYO,2017-05-23 22:45:00,2.52736318408,-58.380610718,-34.6089833149
LINEA_C,AVENIDA DE MAYO,2017-05-23 23:00:00,0.0,-58.380610718,-34.6089833149
LINEA_C,CONSTITUCION,2017-05-23 05:00:00,290.735294118,-58.3814344339,-34.6276194523
LINEA_C,CONSTITUCION,2017-05-23 05:15:00,569.493670886,-58.3814344339,-34.6276194523
LINEA_C,CONSTITUCION,2017-05-23 05:30:00,619.818565401,-58.3814344339,-34.6276194523
LINEA_C,CONSTITUCION,2017-05-23 05:45:00,757.5,-58.3814344339,-34.6276194523
LINEA_C,CONSTITUCION,2017-05-23 06:00:00,1017.43037975,-58.3814344339,-34.6276194523
LINEA_C,CONSTITUCION,2017-05-23 06:15:00,1454.94142259,-58.3814344339,-34.6276194523
LINEA_C,CONSTITUCION,2017-05-23 06:30:00,1647.17083333,-58.3814344339,-34.6276194523
LINEA_C,CONSTITUCION,2017-05-23 06:45:00,1888.15546218,-58.3814344339,-34.6276194523
LINEA_C,CONSTITUCION,2017-05-23 07:00:00,2406.65966387,-58.3814344339,-34.6276194523
LINEA_C,CONSTITUCION,2017-05-23 07:15:00,2476.69198312,-58.3814344339,-34.6276194523
LINEA_C,CONSTITUCION,2017-05-23 07:30:00,2771.37238494,-58.3814344339,-34.6276194523
LINEA_C,CONSTITUCION,2017-05-23 07:45:00,2689.70916335,-58.3814344339,-34.6276194523
LINEA_C,CONSTITUCION,2017-05-23 08:00:00,2671.90909091,-58.3814344339,-34.6276194523
LINEA_C,CONSTITUCION,2017-05-23 08:15:00,3251.27777778,-58.3814344339,-34.6276194523
LINEA_C,CONSTITUCION,2017-05-23 08:30:00,3041.29249012,-58.3814344339,-34.6276194523
LINEA_C,CONSTITUCION,2017-05-23 08:45:00,3077.66403162,-58.3814344339,-34.6276194523
LINEA_C,CONSTITUCION,2017-05-23 09:00:00,2432.76078431,-58.3814344339,-34.6276194523
LINEA_C,CONSTITUCION,2017-05-23 09:15:00,2748.11417323,-58.3814344339,-34.6276194523
LINEA_C,CONSTITUCION,2017-05-23 09:30:00,2158.50393701,-58.3814344339,-34.6276194523
LINEA_C,CONSTITUCION,2017-05-23 09:45:00,1877.27165354,-58.3814344339,-34.6276194523
LINEA_C,CONSTITUCION,2017-05-23 10:00:00,1442.08171206,-58.3814344339,-34.6276194523
LINEA_C,CONSTITUCION,2017-05-23 10:15:00,1389.79844961,-58.3814344339,-34.6276194523
LINEA_C,CONSTITUCION,2017-05-23 10:30:00,1345.08171206,-58.3814344339,-34.6276194523
LINEA_C,CONSTITUCION,2017-05-23 10:45:00,1239.609375,-58.3814344339,-34.6276194523
LINEA_C,CONSTITUCION,2017-05-23 11:00:00,1069.4496124,-58.3814344339,-34.6276194523
LINEA_C,CONSTITUCION,2017-05-23 11:15:00,1113.47470817,-58.3814344339,-34.6276194523
LINEA_C,CONSTITUCION,2017-05-23 11:30:00,1168.88372093,-58.3814344339,-34.6276194523
LINEA_C,CONSTITUCION,2017-05-23 11:45:00,955.965116279,-58.3814344339,-34.6276194523
LINEA_C,CONSTITUCION,2017-05-23 12:00:00,1056.94980695,-58.3814344339,-34.6276194523
LINEA_C,CONSTITUCION,2017-05-23 12:15:00,1042.13953488,-58.3814344339,-34.6276194523
LINEA_C,CONSTITUCION,2017-05-23 12:30:00,1033.50387597,-58.3814344339,-34.6276194523
LINEA_C,CONSTITUCION,2017-05-23 12:45:00,971.407692308,-58.3814344339,-34.6276194523
LINEA_C,CONSTITUCION,2017-05-23 13:00:00,1136.48062016,-58.3814344339,-34.6276194523
LINEA_C,CONSTITUCION,2017-05-23 13:15:00,1173.15891473,-58.3814344339,-34.6276194523
LINEA_C,CONSTITUCION,2017-05-23 13:30:00,993.503875969,-58.3814344339,-34.6276194523
LINEA_C,CONSTITUCION,2017-05-23 13:45:00,863.523255814,-58.3814344339,-34.6276194523
LINEA_C,CONSTITUCION,2017-05-23 14:00:00,898.763565891,-58.3814344339,-34.6276194523
LINEA_C,CONSTITUCION,2017-05-23 14:15:00,1025.6124031,-58.3814344339,-34.6276194523
LINEA_C,CONSTITUCION,2017-05-23 14:30:00,865.414728682,-58.3814344339,-34.6276194523
LINEA_C,CONSTITUCION,2017-05-23 14:45:00,754.279069767,-58.3814344339,-34.6276194523
LINEA_C,CONSTITUCION,2017-05-23 15:00:00,649.361538462,-58.3814344339,-34.6276194523
LINEA_C,CONSTITUCION,2017-05-23 15:15:00,705.096899225,-58.3814344339,-34.6276194523
LINEA_C,CONSTITUCION,2017-05-23 15:30:00,721.825581395,-58.3814344339,-34.6276194523
LINEA_C,CONSTITUCION,2017-05-23 15:45:00,632.368217054,-58.3814344339,-34.6276194523
LINEA_C,CONSTITUCION,2017-05-23 16:00:00,649.294573643,-58.3814344339,-34.6276194523
LINEA_C,CONSTITUCION,2017-05-23 16:15:00,647.409266409,-58.3814344339,-34.6276194523
LINEA_C,CONSTITUCION,2017-05-23 16:30:00,610.120622568,-58.3814344339,-34.6276194523
LINEA_C,CONSTITUCION,2017-05-23 16:45:00,624.59922179,-58.3814344339,-34.6276194523
LINEA_C,CONSTITUCION,2017-05-23 17:00:00,633.023166023,-58.3814344339,-34.6276194523
LINEA_C,CONSTITUCION,2017-05-23 17:15:00,698.11627907,-58.3814344339,-34.6276194523
LINEA_C,CONSTITUCION,2017-05-23 17:30:00,685.625482625,-58.3814344339,-34.6276194523
LINEA_C,CONSTITUCION,2017-05-23 17:45:00,665.918918919,-58.3814344339,-34.6276194523
LINEA_C,CONSTITUCION,2017-05-23 18:00:00,703.907335907,-58.3814344339,-34.6276194523
LINEA_C,CONSTITUCION,2017-05-23 18:15:00,710.332046332,-58.3814344339,-34.6276194523
LINEA_C,CONSTITUCION,2017-05-23 18:30:00,595.942084942,-58.3814344339,-34.6276194523
LINEA_C,CONSTITUCION,2017-05-23 18:45:00,516.714285714,-58.3814344339,-34.6276194523
LINEA_C,CONSTITUCION,2017-05-23 19:00:00,461.011583012,-58.3814344339,-34.6276194523
LINEA_C,CONSTITUCION,2017-05-23 19:15:00,395.27027027,-58.3814344339,-34.6276194523
LINEA_C,CONSTITUCION,2017-05-23 19:30:00,362.33976834,-58.3814344339,-34.6276194523
LINEA_C,CONSTITUCION,2017-05-23 19:45:00,318.637065637,-58.3814344339,-34.6276194523
LINEA_C,CONSTITUCION,2017-05-23 20:00:00,316.223938224,-58.3814344339,-34.6276194523
LINEA_C,CONSTITUCION,2017-05-23 20:15:00,276.558139535,-58.3814344339,-34.6276194523
LINEA_C,CONSTITUCION,2017-05-23 20:30:00,246.568093385,-58.3814344339,-34.6276194523
LINEA_C,CONSTITUCION,2017-05-23 20:45:00,226.441860465,-58.3814344339,-34.6276194523
LINEA_C,CONSTITUCION,2017-05-23 21:00:00,192.779069767,-58.3814344339,-34.6276194523
LINEA_C,CONSTITUCION,2017-05-23 21:15:00,174.595330739,-58.3814344339,-34.6276194523
LINEA_C,CONSTITUCION,2017-05-23 21:30:00,129.697674419,-58.3814344339,-34.6276194523
LINEA_C,CONSTITUCION,2017-05-23 21:45:00,100.76744186,-58.3814344339,-34.6276194523
LINEA_C,CONSTITUCION,2017-05-23 22:00:00,80.0,-58.3814344339,-34.6276194523
LINEA_C,CONSTITUCION,2017-05-23 22:15:00,47.3579766537,-58.3814344339,-34.6276194523
LINEA_C,CONSTITUCION,2017-05-23 22:30:00,18.2369477912,-58.3814344339,-34.6276194523
LINEA_C,CONSTITUCION,2017-05-23 22:45:00,1.37404580153,-58.3814344339,-34.6276194523
LINEA_C,CONSTITUCION,2017-05-23 23:00:00,1.0,-58.3814344339,-34.6276194523
LINEA_C,DIAGONAL NORTE,2017-05-23 05:00:00,2.13829787234,-58.3795299801,-34.6048437399
LINEA_C,DIAGONAL NORTE,2017-05-23 05:15:00,2.06666666667,-58.3795299801,-34.6048437399
LINEA_C,DIAGONAL NORTE,2017-05-23 05:30:00,2.38288288288,-58.3795299801,-34.6048437399
LINEA_C,DIAGONAL NORTE,2017-05-23 05:45:00,2.35185185185,-58.3795299801,-34.6048437399
LINEA_C,DIAGONAL NORTE,2017-05-23 06:00:00,5.05508474576,-58.3795299801,-34.6048437399
LINEA_C,DIAGONAL NORTE,2017-05-23 06:15:00,3.84120171674,-58.3795299801,-34.6048437399
LINEA_C,DIAGONAL NORTE,2017-05-23 06:30:00,4.55555555556,-58.3795299801,-34.6048437399
LINEA_C,DIAGONAL NORTE,2017-05-23 06:45:00,9.89958158996,-58.3795299801,-34.6048437399
LINEA_C,DIAGONAL NORTE,2017-05-23 07:00:00,18.7833333333,-58.3795299801,-34.6048437399
LINEA_C,DIAGONAL NORTE,2017-05-23 07:15:00,22.7107438017,-58.3795299801,-34.6048437399
LINEA_C,DIAGONAL NORTE,2017-05-23 07:30:00,21.5247933884,-58.3795299801,-34.6048437399
LINEA_C,DIAGONAL NORTE,2017-05-23 07:45:00,19.6865079365,-58.3795299801,-34.6048437399
LINEA_C,DIAGONAL NORTE,2017-05-23 08:00:00,21.578125,-58.3795299801,-34.6048437399
LINEA_C,DIAGONAL NORTE,2017-05-23 08:15:00,26.99609375,-58.3795299801,-34.6048437399
LINEA_C,DIAGONAL NORTE,2017-05-23 08:30:00,29.7165354331,-58.3795299801,-34.6048437399
LINEA_C,DIAGONAL NORTE,2017-05-23 08:45:00,29.5511811024,-58.3795299801,-34.6048437399
LINEA_C,DIAGONAL NORTE,2017-05-23 09:00:00,32.2265625,-58.3795299801,-34.6048437399
LINEA_C,DIAGONAL NORTE,2017-05-23 09:15:00,36.0470588235,-58.3795299801,-34.6048437399
LINEA_C,DIAGONAL NORTE,2017-05-23 09:30:00,37.8988326848,-58.3795299801,-34.6048437399
LINEA_C,DIAGONAL NORTE,2017-05-23 09:45:00,41.1906614786,-58.3795299801,-34.6048437399
LINEA_C,DIAGONAL NORTE,2017-05-23 10:00:00,47.2957198444,-58.3795299801,-34.6048437399
LINEA_C,DIAGONAL NORTE,2017-05-23 10:15:00,56.5097276265,-58.3795299801,-34.6048437399
LINEA_C,DIAGONAL NORTE,2017-05-23 10:30:00,61.9377431907,-58.3795299801,-34.6048437399
LINEA_C,DIAGONAL NORTE,2017-05-23 10:45:00,65.6809338521,-58.3795299801,-34.6048437399
LINEA_C,DIAGONAL NORTE,2017-05-23 11:00:00,68.8720930233,-58.3795299801,-34.6048437399
LINEA_C,DIAGONAL NORTE,2017-05-23 11:15:00,75.1505791506,-58.3795299801,-34.6048437399
LINEA_C,DIAGONAL NORTE,2017-05-23 11:30:00,79.1046511628,-58.3795299801,-34.6048437399
LINEA_C,DIAGONAL NORTE,2017-05-23 11:45:00,85.01171875,-58.3795299801,-34.6048437399
LINEA_C,DIAGONAL NORTE,2017-05-23 12:00:00,99.6409266409,-58.3795299801,-34.6048437399
LINEA_C,DIAGONAL NORTE,2017-05-23 12:15:00,97.8262548263,-58.3795299801,-34.6048437399
LINEA_C,DIAGONAL NORTE,2017-05-23 12:30:00,97.5192307692,-58.3795299801,-34.6048437399
LINEA_C,DIAGONAL NORTE,2017-05-23 12:45:00,106.526923077,-58.3795299801,-34.6048437399
LINEA_C,DIAGONAL NORTE,2017-05-23 13:00:00,128.223076923,-58.3795299801,-34.6048437399
LINEA_C,DIAGONAL NORTE,2017-05-23 13:15:00,111.521235521,-58.3795299801,-34.6048437399
LINEA_C,DIAGONAL NORTE,2017-05-23 13:30:00,113.895752896,-58.3795299801,-34.6048437399
LINEA_C,DIAGONAL NORTE,2017-05-23 13:45:00,109.717054264,-58.3795299801,-34.6048437399
LINEA_C,DIAGONAL NORTE,2017-05-23 14:00:00,151.276923077,-58.3795299801,-34.6048437399
LINEA_C,DIAGONAL NORTE,2017-05-23 14:15:00,126.15,-58.3795299801,-34.6048437399
LINEA_C,DIAGONAL NORTE,2017-05-23 14:30:00,132.579150579,-58.3795299801,-34.6048437399
LINEA_C,DIAGONAL NORTE,2017-05-23 14:45:00,129.463320463,-58.3795299801,-34.6048437399
LINEA_C,DIAGONAL NORTE,2017-05-23 15:00:00,274.027027027,-58.3795299801,-34.6048437399
LINEA_C,DIAGONAL NORTE,2017-05-23 15:15:00,166.782945736,-58.3795299801,-34.6048437399
LINEA_C,DIAGONAL NORTE,2017-05-23 15:30:00,148.674418605,-58.3795299801,-34.6048437399
LINEA_C,DIAGONAL NORTE,2017-05-23 15:45:00,151.360465116,-58.3795299801,-34.6048437399
LINEA_C,DIAGONAL NORTE,2017-05-23 16:00:00,243.186046512,-58.3795299801,-34.6048437399
LINEA_C,DIAGONAL NORTE,2017-05-23 16:15:00,177.860465116,-58.3795299801,-34.6048437399
LINEA_C,DIAGONAL NORTE,2017-05-23 16:30:00,169.631782946,-58.3795299801,-34.6048437399
LINEA_C,DIAGONAL NORTE,2017-05-23 16:45:00,175.015503876,-58.3795299801,-34.6048437399
LINEA_C,DIAGONAL NORTE,2017-05-23 17:00:00,296.691119691,-58.3795299801,-34.6048437399
LINEA_C,DIAGONAL NORTE,2017-05-23 17:15:00,253.876447876,-58.3795299801,-34.6048437399
LINEA_C,DIAGONAL NORTE,2017-05-23 17:30:00,275.323076923,-58.3795299801,-34.6048437399
LINEA_C,DIAGONAL NORTE,2017-05-23 17:45:00,261.711538462,-58.3795299801,-34.6048437399
LINEA_C,DIAGONAL NORTE,2017-05-23 18:00:00,445.95,-58.3795299801,-34.6048437399
LINEA_C,DIAGONAL NORTE,2017-05-23 18:15:00,300.396153846,-58.3795299801,-34.6048437399
LINEA_C,DIAGONAL NORTE,2017-05-23 18:30:00,226.296153846,-58.3795299801,-34.6048437399
LINEA_C,DIAGONAL NORTE,2017-05-23 18:45:00,173.25,-58.3795299801,-34.6048437399
LINEA_C,DIAGONAL NORTE,2017-05-23 19:00:00,191.065384615,-58.3795299801,-34.6048437399
LINEA_C,DIAGONAL NORTE,2017-05-23 19:15:00,133.661538462,-58.3795299801,-34.6048437399
LINEA_C,DIAGONAL NORTE,2017-05-23 19:30:00,104.019230769,-58.3795299801,-34.6048437399
LINEA_C,DIAGONAL NORTE,2017-05-23 19:45:00,92.7413127413,-58.3795299801,-34.6048437399
LINEA_C,DIAGONAL NORTE,2017-05-23 20:00:00,114.061776062,-58.3795299801,-34.6048437399
LINEA_C,DIAGONAL NORTE,2017-05-23 20:15:00,78.4555984556,-58.3795299801,-34.6048437399
LINEA_C,DIAGONAL NORTE,2017-05-23 20:30:00,64.7258687259,-58.3795299801,-34.6048437399
LINEA_C,DIAGONAL NORTE,2017-05-23 20:45:00,50.8038461538,-58.3795299801,-34.6048437399
LINEA_C,DIAGONAL NORTE,2017-05-23 21:00:00,160.305019305,-58.3795299801,-34.6048437399
LINEA_C,DIAGONAL NORTE,2017-05-23 21:15:00,54.0115830116,-58.3795299801,-34.6048437399
LINEA_C,DIAGONAL NORTE,2017-05-23 21:30:00,31.4069767442,-58.3795299801,-34.6048437399
LINEA_C,DIAGONAL NORTE,2017-05-23 21:45:00,26.13671875,-58.3795299801,-34.6048437399
LINEA_C,DIAGONAL NORTE,2017-05-23 22:00:00,34.2412451362,-58.3795299801,-34.6048437399
LINEA_C,DIAGONAL NORTE,2017-05-23 22:15:00,13.734375,-58.3795299801,-34.6048437399
LINEA_C,DIAGONAL NORTE,2017-05-23 22:30:00,6.79268292683,-58.3795299801,-34.6048437399
LINEA_C,DIAGONAL NORTE,2017-05-23 22:45:00,2.16990291262,-58.3795299801,-34.6048437399
LINEA_C,DIAGONAL NORTE,2017-05-23 23:00:00,1.0,-58.3795299801,-34.6048437399
LINEA_C,GENERAL SAN MARTIN,2017-05-23 05:00:00,4.25877192982,-58.377819051,-34.5950574048
LINEA_C,GENERAL SAN MARTIN,2017-05-23 05:15:00,3.96444444444,-58.377819051,-34.5950574048
LINEA_C,GENERAL SAN MARTIN,2017-05-23 05:30:00,5.7012987013,-58.377819051,-34.5950574048
LINEA_C,GENERAL SAN MARTIN,2017-05-23 05:45:00,8.1512605042,-58.377819051,-34.5950574048
LINEA_C,GENERAL SAN MARTIN,2017-05-23 06:00:00,18.1589958159,-58.377819051,-34.5950574048
LINEA_C,GENERAL SAN MARTIN,2017-05-23 06:15:00,18.1574468085,-58.377819051,-34.5950574048
LINEA_C,GENERAL SAN MARTIN,2017-05-23 06:30:00,19.2405063291,-58.377819051,-34.5950574048
LINEA_C,GENERAL SAN MARTIN,2017-05-23 06:45:00,24.1596638655,-58.377819051,-34.5950574048
LINEA_C,GENERAL SAN MARTIN,2017-05-23 07:00:00,42.7489539749,-58.377819051,-34.5950574048
LINEA_C,GENERAL SAN MARTIN,2017-05-23 07:15:00,61.9543568465,-58.377819051,-34.5950574048
LINEA_C,GENERAL SAN MARTIN,2017-05-23 07:30:00,61.0867768595,-58.377819051,-34.5950574048
LINEA_C,GENERAL SAN MARTIN,2017-05-23 07:45:00,59.9842519685,-58.377819051,-34.5950574048
LINEA_C,GENERAL SAN MARTIN,2017-05-23 08:00:00,66.1921568627,-58.377819051,-34.5950574048
LINEA_C,GENERAL SAN MARTIN,2017-05-23 08:15:00,80.8745098039,-58.377819051,-34.5950574048
LINEA_C,GENERAL SAN MARTIN,2017-05-23 08:30:00,96.0235294118,-58.377819051,-34.5950574048
LINEA_C,GENERAL SAN MARTIN,2017-05-23 08:45:00,91.2862745098,-58.377819051,-34.5950574048
LINEA_C,GENERAL SAN MARTIN,2017-05-23 09:00:00,89.75,-58.377819051,-34.5950574048
LINEA_C,GENERAL SAN MARTIN,2017-05-23 09:15:00,86.0,-58.377819051,-34.5950574048
LINEA_C,GENERAL SAN MARTIN,2017-05-23 09:30:00,91.4609375,-58.377819051,-34.5950574048
LINEA_C,GENERAL SAN MARTIN,2017-05-23 09:45:00,91.046875,-58.377819051,-34.5950574048
LINEA_C,GENERAL SAN MARTIN,2017-05-23 10:00:00,94.3190661479,-58.377819051,-34.5950574048
LINEA_C,GENERAL SAN MARTIN,2017-05-23 10:15:00,101.961089494,-58.377819051,-34.5950574048
LINEA_C,GENERAL SAN MARTIN,2017-05-23 10:30:00,107.832684825,-58.377819051,-34.5950574048
LINEA_C,GENERAL SAN MARTIN,2017-05-23 10:45:00,110.165354331,-58.377819051,-34.5950574048
LINEA_C,GENERAL SAN MARTIN,2017-05-23 11:00:00,110.474708171,-58.377819051,-34.5950574048
LINEA_C,GENERAL SAN MARTIN,2017-05-23 11:15:00,117.854901961,-58.377819051,-34.5950574048
LINEA_C,GENERAL SAN MARTIN,2017-05-23 11:30:00,125.6484375,-58.377819051,-34.5950574048
LINEA_C,GENERAL SAN MARTIN,2017-05-23 11:45:00,129.729411765,-58.377819051,-34.5950574048
LINEA_C,GENERAL SAN MARTIN,2017-05-23 12:00:00,147.8515625,-58.377819051,-34.5950574048
LINEA_C,GENERAL SAN MARTIN,2017-05-23 12:15:00,158.40077821,-58.377819051,-34.5950574048
LINEA_C,GENERAL SAN MARTIN,2017-05-23 12:30:00,156.976744186,-58.377819051,-34.5950574048
LINEA_C,GENERAL SAN MARTIN,2017-05-23 12:45:00,152.748062016,-58.377819051,-34.5950574048
LINEA_C,GENERAL SAN MARTIN,2017-05-23 13:00:00,186.350194553,-58.377819051,-34.5950574048
LINEA_C,GENERAL SAN MARTIN,2017-05-23 13:15:00,180.046692607,-58.377819051,-34.5950574048
LINEA_C,GENERAL SAN MARTIN,2017-05-23 13:30:00,174.333333333,-58.377819051,-34.5950574048
LINEA_C,GENERAL SAN MARTIN,2017-05-23 13:45:00,174.089494163,-58.377819051,-34.5950574048
LINEA_C,GENERAL SAN MARTIN,2017-05-23 14:00:00,215.658914729,-58.377819051,-34.5950574048
LINEA_C,GENERAL SAN MARTIN,2017-05-23 14:15:00,192.949416342,-58.377819051,-34.5950574048
LINEA_C,GENERAL SAN MARTIN,2017-05-23 14:30:00,186.517509728,-58.377819051,-34.5950574048
LINEA_C,GENERAL SAN MARTIN,2017-05-23 14:45:00,189.224806202,-58.377819051,-34.5950574048
LINEA_C,GENERAL SAN MARTIN,2017-05-23 15:00:00,314.104651163,-58.377819051,-34.5950574048
LINEA_C,GENERAL SAN MARTIN,2017-05-23 15:15:00,248.59922179,-58.377819051,-34.5950574048
LINEA_C,GENERAL SAN MARTIN,2017-05-23 15:30:00,224.662790698,-58.377819051,-34.5950574048
LINEA_C,GENERAL SAN MARTIN,2017-05-23 15:45:00,220.635658915,-58.377819051,-34.5950574048
LINEA_C,GENERAL SAN MARTIN,2017-05-23 16:00:00,324.565384615,-58.377819051,-34.5950574048
LINEA_C,GENERAL SAN MARTIN,2017-05-23 16:15:00,288.992277992,-58.377819051,-34.5950574048
LINEA_C,GENERAL SAN MARTIN,2017-05-23 16:30:00,286.860465116,-58.377819051,-34.5950574048
LINEA_C,GENERAL SAN MARTIN,2017-05-23 16:45:00,291.472868217,-58.377819051,-34.5950574048
LINEA_C,GENERAL SAN MARTIN,2017-05-23 17:00:00,457.899224806,-58.377819051,-34.5950574048
LINEA_C,GENERAL SAN MARTIN,2017-05-23 17:15:00,382.818532819,-58.377819051,-34.5950574048
LINEA_C,GENERAL SAN MARTIN,2017-05-23 17:30:00,439.323076923,-58.377819051,-34.5950574048
LINEA_C,GENERAL SAN MARTIN,2017-05-23 17:45:00,414.023076923,-58.377819051,-34.5950574048
LINEA_C,GENERAL SAN MARTIN,2017-05-23 18:00:00,666.684615385,-58.377819051,-34.5950574048
LINEA_C,GENERAL SAN MARTIN,2017-05-23 18:15:00,510.496153846,-58.377819051,-34.5950574048
LINEA_C,GENERAL SAN MARTIN,2017-05-23 18:30:00,423.552123552,-58.377819051,-34.5950574048
LINEA_C,GENERAL SAN MARTIN,2017-05-23 18:45:00,323.606177606,-58.377819051,-34.5950574048
LINEA_C,GENERAL SAN MARTIN,2017-05-23 19:00:00,336.223938224,-58.377819051,-34.5950574048
LINEA_C,GENERAL SAN MARTIN,2017-05-23 19:15:00,255.530769231,-58.377819051,-34.5950574048
LINEA_C,GENERAL SAN MARTIN,2017-05-23 19:30:00,201.378378378,-58.377819051,-34.5950574048
LINEA_C,GENERAL SAN MARTIN,2017-05-23 19:45:00,178.536679537,-58.377819051,-34.5950574048
