LINEA,ESTACION,DESDE,TOTAL
LINEA_D,9 DE JULIO,09:00:00,154.687258687
LINEA_D,9 DE JULIO,09:15:00,159.511538462
LINEA_D,9 DE JULIO,09:30:00,157.691119691
LINEA_D,9 DE JULIO,09:45:00,143.833976834
LINEA_D,9 DE JULIO,10:00:00,139.181467181
LINEA_D,9 DE JULIO,10:15:00,142.772200772
LINEA_D,9 DE JULIO,10:30:00,147.297297297
LINEA_D,9 DE JULIO,10:45:00,149.576923077
LINEA_D,9 DE JULIO,11:00:00,154.953667954
LINEA_D,9 DE JULIO,11:15:00,163.285714286
LINEA_D,9 DE JULIO,11:30:00,168.521235521
LINEA_D,9 DE JULIO,11:45:00,173.961389961
LINEA_D,9 DE JULIO,12:00:00,186.669230769
LINEA_D,9 DE JULIO,12:15:00,191.7
LINEA_D,9 DE JULIO,12:30:00,192.05
LINEA_D,9 DE JULIO,12:45:00,192.115384615
LINEA_D,9 DE JULIO,13:00:00,208.442307692
LINEA_D,9 DE JULIO,13:15:00,203.434615385
LINEA_D,9 DE JULIO,13:30:00,205.923076923
LINEA_D,9 DE JULIO,13:45:00,192.030651341
LINEA_D,9 DE JULIO,14:00:00,218.338461538
LINEA_D,9 DE JULIO,14:15:00,205.046153846
LINEA_D,9 DE JULIO,14:30:00,202.134615385
LINEA_D,9 DE JULIO,14:45:00,195.448275862
LINEA_D,9 DE JULIO,15:00:00,255.480769231
LINEA_D,9 DE JULIO,15:15:00,231.276923077
LINEA_D,9 DE JULIO,15:30:00,216.969230769
LINEA_D,9 DE JULIO,15:45:00,209.0651341
LINEA_D,9 DE JULIO,16:00:00,254.342307692
LINEA_D,9 DE JULIO,16:15:00,237.884615385
LINEA_D,9 DE JULIO,16:30:00,230.727969349
LINEA_D,9 DE JULIO,16:45:00,230.652509653
LINEA_D,9 DE JULIO,17:00:00,324.307692308
LINEA_D,9 DE JULIO,17:15:00,289.398467433
LINEA_D,9 DE JULIO,17:30:00,282.563218391
LINEA_D,9 DE JULIO,17:45:00,284.561538462
LINEA_D,9 DE JULIO,18:00:00,418.061538462
LINEA_D,9 DE JULIO,18:15:00,341.061538462
LINEA_D,9 DE JULIO,18:30:00,268.153846154
LINEA_D,9 DE JULIO,18:45:00,229.707692308
LINEA_D,9 DE JULIO,19:00:00,219.546153846
LINEA_D,9 DE JULIO,19:15:00,176.023076923
LINEA_D,9 DE JULIO,19:30:00,146.753846154
LINEA_D,9 DE JULIO,19:45:00,118.023076923
LINEA_D,9 DE JULIO,20:00:00,105.166023166
LINEA_D,9 DE JULIO,20:15:00,96.9652509653
LINEA_D,9 DE JULIO,20:30:00,73.9576923077
LINEA_D,9 DE JULIO,20:45:00,61.4423076923
LINEA_D,9 DE JULIO,21:00:00,77.5923076923
LINEA_D,9 DE JULIO,21:15:00,57.4846153846
LINEA_D,9 DE JULIO,21:30:00,43.4384615385
LINEA_D,9 DE JULIO,21:45:00,40.1730769231
LINEA_D,9 DE JULIO,22:00:00,43.6269230769
LINEA_D,9 DE JULIO,22:15:00,26.3307692308
LINEA_D,9 DE JULIO,22:30:00,17.012
LINEA_D,9 DE JULIO,22:45:00,5.42148760331
LINEA_D,9 DE JULIO,23:00:00,0.8
LINEA_D,9 DE JULIO,23:15:00,0.0
LINEA_D,AGUERO,05:00:00,3.8185840708
LINEA_D,AGUERO,05:15:00,4.44813278008
LINEA_D,AGUERO,05:30:00,11.1818181818
LINEA_D,AGUERO,05:45:00,10.4214876033
LINEA_D,AGUERO,06:00:00,18.4567901235
LINEA_D,AGUERO,06:15:00,24.8760330579
LINEA_D,AGUERO,06:30:00,44.2181069959
LINEA_D,AGUERO,06:45:00,78.0819672131
LINEA_D,AGUERO,07:00:00,129.62704918
LINEA_D,AGUERO,07:15:00,190.102459016
LINEA_D,AGUERO,07:30:00,238.726530612
LINEA_D,AGUERO,07:45:00,233.058823529
LINEA_D,AGUERO,08:00:00,246.585271318
LINEA_D,AGUERO,08:15:00,297.271317829
LINEA_D,AGUERO,08:30:00,350.5
LINEA_D,AGUERO,08:45:00,327.135658915
LINEA_D,AGUERO,09:00:00,314.007751938
LINEA_D,AGUERO,09:15:00,299.073643411
LINEA_D,AGUERO,09:30:00,299.751937984
LINEA_D,AGUERO,09:45:00,250.065891473
LINEA_D,AGUERO,10:00:00,212.361867704
LINEA_D,AGUERO,10:15:00,199.085271318
LINEA_D,AGUERO,10:30:00,199.689922481
LINEA_D,AGUERO,10:45:00,185.465116279
LINEA_D,AGUERO,11:00:00,173.193050193
LINEA_D,AGUERO,11:15:00,173.366795367
LINEA_D,AGUERO,11:30:00,181.0
LINEA_D,AGUERO,11:45:00,174.745173745
LINEA_D,AGUERO,12:00:00,191.707692308
LINEA_D,AGUERO,12:15:00,194.238461538
LINEA_D,AGUERO,12:30:00,194.380769231
LINEA_D,AGUERO,12:45:00,188.734615385
LINEA_D,AGUERO,13:00:00,190.6
LINEA_D,AGUERO,13:15:00,201.492307692
LINEA_D,AGUERO,13:30:00,200.130769231
LINEA_D,AGUERO,13:45:00,177.835249042
LINEA_D,AGUERO,14:00:00,200.361538462
LINEA_D,AGUERO,14:15:00,190.973076923
LINEA_D,AGUERO,14:30:00,184.769230769
LINEA_D,AGUERO,14:45:00,167.207692308
LINEA_D,AGUERO,15:00:00,189.530769231
LINEA_D,AGUERO,15:15:00,187.388461538
LINEA_D,AGUERO,15:30:00,188.757692308
LINEA_D,AGUERO,15:45:00,185.307692308
LINEA_D,AGUERO,16:00:00,217.126923077
LINEA_D,AGUERO,16:15:00,212.576923077
LINEA_D,AGUERO,16:30:00,217.715384615
LINEA_D,AGUERO,16:45:00,214.442307692
LINEA_D,AGUERO,17:00:00,263.234615385
LINEA_D,AGUERO,17:15:00,226.246153846
LINEA_D,AGUERO,17:30:00,223.026923077
LINEA_D,AGUERO,17:45:00,205.546153846
LINEA_D,AGUERO,18:00:00,256.611538462
LINEA_D,AGUERO,18:15:00,223.888461538
LINEA_D,AGUERO,18:30:00,197.496153846
LINEA_D,AGUERO,18:45:00,174.826254826
LINEA_D,AGUERO,19:00:00,180.359073359
LINEA_D,AGUERO,19:15:00,164.872586873
LINEA_D,AGUERO,19:30:00,154.756756757
LINEA_D,AGUERO,19:45:00,147.138996139
LINEA_D,AGUERO,20:00:00,175.664092664
LINEA_D,AGUERO,20:15:00,140.55984556
LINEA_D,AGUERO,20:30:00,119.918918919
LINEA_D,AGUERO,20:45:00,96.8185328185
LINEA_D,AGUERO,21:00:00,103.046332046
LINEA_D,AGUERO,21:15:00,80.5173745174
LINEA_D,AGUERO,21:30:00,60.0617760618
LINEA_D,AGUERO,21:45:00,47.0617760618
LINEA_D,AGUERO,22:00:00,42.9768339768
LINEA_D,AGUERO,22:15:00,31.1428571429
LINEA_D,AGUERO,22:30:00,19.4671814672
LINEA_D,AGUERO,22:45:00,9.42338709677
LINEA_D,AGUERO,23:00:00,1.81818181818
LINEA_D,BULNES,05:00:00,3.57021276596
LINEA_D,BULNES,05:15:00,5.82157676349
LINEA_D,BULNES,05:30:00,7.96280991736
LINEA_D,BULNES,05:45:00,11.6198347107
LINEA_D,BULNES,06:00:00,22.1652892562
LINEA_D,BULNES,06:15:00,31.0245901639
LINEA_D,BULNES,06:30:00,48.7572016461
LINEA_D,BULNES,06:45:00,82.9794238683
LINEA_D,BULNES,07:00:00,148.545081967
LINEA_D,BULNES,07:15:00,193.355102041
LINEA_D,BULNES,07:30:00,262.048979592
LINEA_D,BULNES,07:45:00,255.984555985
LINEA_D,BULNES,08:00:00,281.667953668
LINEA_D,BULNES,08:15:00,346.308880309
LINEA_D,BULNES,08:30:00,406.378378378
LINEA_D,BULNES,08:45:00,392.281853282
LINEA_D,BULNES,09:00:00,379.50965251
LINEA_D,BULNES,09:15:00,358.081081081
LINEA_D,BULNES,09:30:00,357.930501931
LINEA_D,BULNES,09:45:00,312.764478764
LINEA_D,BULNES,10:00:00,279.536679537
LINEA_D,BULNES,10:15:00,273.521235521
LINEA_D,BULNES,10:30:00,276.633204633
LINEA_D,BULNES,10:45:00,261.980694981
LINEA_D,BULNES,11:00:00,255.534883721
LINEA_D,BULNES,11:15:00,267.722007722
LINEA_D,BULNES,11:30:00,269.888030888
LINEA_D,BULNES,11:45:00,263.463320463
LINEA_D,BULNES,12:00:00,277.042307692
LINEA_D,BULNES,12:15:00,293.453846154
LINEA_D,BULNES,12:30:00,301.419230769
LINEA_D,BULNES,12:45:00,284.830769231
LINEA_D,BULNES,13:00:00,303.834615385
LINEA_D,BULNES,13:15:00,315.35
LINEA_D,BULNES,13:30:00,313.057692308
LINEA_D,BULNES,13:45:00,296.792307692
LINEA_D,BULNES,14:00:00,315.707692308
LINEA_D,BULNES,14:15:00,308.830769231
LINEA_D,BULNES,14:30:00,291.038461538
LINEA_D,BULNES,14:45:00,270.826923077
LINEA_D,BULNES,15:00:00,310.557692308
LINEA_D,BULNES,15:15:00,306.588461538
LINEA_D,BULNES,15:30:00,298.103846154
LINEA_D,BULNES,15:45:00,284.703846154
LINEA_D,BULNES,16:00:00,333.142307692
LINEA_D,BULNES,16:15:00,327.553846154
LINEA_D,BULNES,16:30:00,330.557692308
LINEA_D,BULNES,16:45:00,315.888461538
LINEA_D,BULNES,17:00:00,357.138461538
LINEA_D,BULNES,17:15:00,358.088461538
LINEA_D,BULNES,17:30:00,357.261538462
LINEA_D,BULNES,17:45:00,334.426923077
LINEA_D,BULNES,18:00:00,375.738461538
LINEA_D,BULNES,18:15:00,350.042307692
LINEA_D,BULNES,18:30:00,317.757692308
LINEA_D,BULNES,18:45:00,294.626923077
LINEA_D,BULNES,19:00:00,317.596153846
LINEA_D,BULNES,19:15:00,300.073076923
LINEA_D,BULNES,19:30:00,275.511538462
LINEA_D,BULNES,19:45:00,259.0
LINEA_D,BULNES,20:00:00,306.513409962
LINEA_D,BULNES,20:15:00,270.034615385
LINEA_D,BULNES,20:30:00,232.330769231
LINEA_D,BULNES,20:45:00,192.561538462
LINEA_D,BULNES,21:00:00,204.772200772
LINEA_D,BULNES,21:15:00,159.467181467
LINEA_D,BULNES,21:30:00,130.664092664
LINEA_D,BULNES,21:45:00,121.177606178
LINEA_D,BULNES,22:00:00,196.138461538
LINEA_D,BULNES,22:15:00,82.7104247104
LINEA_D,BULNES,22:30:00,28.0272373541
LINEA_D,BULNES,22:45:00,7.28806584362
LINEA_D,BULNES,23:00:00,1.17647058824
LINEA_D,BULNES,23:15:00,1.0
LINEA_D,CALLAO,05:00:00,1.43636363636
LINEA_D,CALLAO,05:15:00,2.43
LINEA_D,CALLAO,05:30:00,3.4309623431
LINEA_D,CALLAO,05:45:00,5.58333333333
LINEA_D,CALLAO,06:00:00,10.5267489712
LINEA_D,CALLAO,06:15:00,18.3950617284
LINEA_D,CALLAO,06:30:00,27.1803278689
LINEA_D,CALLAO,06:45:00,35.9428571429
LINEA_D,CALLAO,07:00:00,60.3020408163
LINEA_D,CALLAO,07:15:00,88.3836734694
LINEA_D,CALLAO,07:30:00,124.134693878
LINEA_D,CALLAO,07:45:00,121.696498054
LINEA_D,CALLAO,08:00:00,123.772200772
LINEA_D,CALLAO,08:15:00,155.003861004
LINEA_D,CALLAO,08:30:00,204.455598456
LINEA_D,CALLAO,08:45:00,203.177606178
LINEA_D,CALLAO,09:00:00,210.362934363
LINEA_D,CALLAO,09:15:00,214.061776062
LINEA_D,CALLAO,09:30:00,235.984555985
LINEA_D,CALLAO,09:45:00,222.698841699
LINEA_D,CALLAO,10:00:00,216.891472868
LINEA_D,CALLAO,10:15:00,223.182170543
LINEA_D,CALLAO,10:30:00,230.583011583
LINEA_D,CALLAO,10:45:00,244.938223938
LINEA_D,CALLAO,11:00:00,261.942084942
LINEA_D,CALLAO,11:15:00,268.471042471
LINEA_D,CALLAO,11:30:00,281.544401544
LINEA_D,CALLAO,11:45:00,296.961389961
LINEA_D,CALLAO,12:00:00,338.526923077
LINEA_D,CALLAO,12:15:00,352.696153846
LINEA_D,CALLAO,12:30:00,346.761538462
LINEA_D,CALLAO,12:45:00,337.876923077
LINEA_D,CALLAO,13:00:00,352.623076923
LINEA_D,CALLAO,13:15:00,335.365384615
LINEA_D,CALLAO,13:30:00,343.442307692
LINEA_D,CALLAO,13:45:00,306.280769231
LINEA_D,CALLAO,14:00:00,354.8
LINEA_D,CALLAO,14:15:00,334.726923077
LINEA_D,CALLAO,14:30:00,328.465384615
LINEA_D,CALLAO,14:45:00,300.680769231
LINEA_D,CALLAO,15:00:00,351.792307692
LINEA_D,CALLAO,15:15:00,342.619230769
LINEA_D,CALLAO,15:30:00,345.892307692
LINEA_D,CALLAO,15:45:00,336.569230769
LINEA_D,CALLAO,16:00:00,409.903846154
LINEA_D,CALLAO,16:15:00,399.4
LINEA_D,CALLAO,16:30:00,397.242307692
LINEA_D,CALLAO,16:45:00,367.096153846
LINEA_D,CALLAO,17:00:00,518.380769231
LINEA_D,CALLAO,17:15:00,452.342307692
LINEA_D,CALLAO,17:30:00,421.257692308
LINEA_D,CALLAO,17:45:00,395.726923077
LINEA_D,CALLAO,18:00:00,548.965384615
LINEA_D,CALLAO,18:15:00,463.211538462
LINEA_D,CALLAO,18:30:00,387.603846154
LINEA_D,CALLAO,18:45:00,336.215384615
LINEA_D,CALLAO,19:00:00,370.030769231
LINEA_D,CALLAO,19:15:00,324.826923077
LINEA_D,CALLAO,19:30:00,292.524904215
LINEA_D,CALLAO,19:45:00,267.903846154
LINEA_D,CALLAO,20:00:00,330.576923077
LINEA_D,CALLAO,20:15:00,273.534615385
LINEA_D,CALLAO,20:30:00,242.346153846
LINEA_D,CALLAO,20:45:00,220.938697318
LINEA_D,CALLAO,21:00:00,228.938461538
LINEA_D,CALLAO,21:15:00,190.276923077
LINEA_D,CALLAO,21:30:00,164.134615385
LINEA_D,CALLAO,21:45:00,154.238461538
LINEA_D,CALLAO,22:00:00,140.211538462
LINEA_D,CALLAO,22:15:00,93.7615384615
LINEA_D,CALLAO,22:30:00,51.3682170543
LINEA_D,CALLAO,22:45:00,17.1653225806
LINEA_D,CALLAO,23:00:00,0.363636363636
LINEA_D,CATEDRAL,05:00:00,7.49173553719
LINEA_D,CATEDRAL,05:15:00,8.76639344262
LINEA_D,CATEDRAL,05:30:00,14.4939271255
LINEA_D,CATEDRAL,05:45:00,18.7741935484
LINEA_D,CATEDRAL,06:00:00,35.3102040816
LINEA_D,CATEDRAL,06:15:00,40.8790322581
LINEA_D,CATEDRAL,06:30:00,57.1862348178
LINEA_D,CATEDRAL,06:45:00,72.4658634538
LINEA_D,CATEDRAL,07:00:00,104.215447154
LINEA_D,CATEDRAL,07:15:00,144.857723577
LINEA_D,CATEDRAL,07:30:00,153.291338583
LINEA_D,CATEDRAL,07:45:00,155.471042471
LINEA_D,CATEDRAL,08:00:00,173.66023166
LINEA_D,CATEDRAL,08:15:00,198.969111969
LINEA_D,CATEDRAL,08:30:00,219.333333333
LINEA_D,CATEDRAL,08:45:00,201.834615385
LINEA_D,CATEDRAL,09:00:00,195.623076923
LINEA_D,CATEDRAL,09:15:00,209.308880309
LINEA_D,CATEDRAL,09:30:00,226.415384615
LINEA_D,CATEDRAL,09:45:00,220.872093023
LINEA_D,CATEDRAL,10:00:00,226.251937984
LINEA_D,CATEDRAL,10:15:00,271.57751938
LINEA_D,CATEDRAL,10:30:00,296.980694981
LINEA_D,CATEDRAL,10:45:00,314.335907336
LINEA_D,CATEDRAL,11:00:00,342.701149425
LINEA_D,CATEDRAL,11:15:00,382.945945946
LINEA_D,CATEDRAL,11:30:00,404.930769231
LINEA_D,CATEDRAL,11:45:00,425.294573643
LINEA_D,CATEDRAL,12:00:00,467.872586873
LINEA_D,CATEDRAL,12:15:00,497.4
LINEA_D,CATEDRAL,12:30:00,522.945945946
LINEA_D,CATEDRAL,12:45:00,533.030769231
LINEA_D,CATEDRAL,13:00:00,625.324324324
LINEA_D,CATEDRAL,13:15:00,622.692307692
LINEA_D,CATEDRAL,13:30:00,580.565384615
LINEA_D,CATEDRAL,13:45:00,549.355212355
LINEA_D,CATEDRAL,14:00:00,689.996138996
LINEA_D,CATEDRAL,14:15:00,632.869230769
LINEA_D,CATEDRAL,14:30:00,596.555984556
LINEA_D,CATEDRAL,14:45:00,577.011583012
LINEA_D,CATEDRAL,15:00:00,870.138996139
LINEA_D,CATEDRAL,15:15:00,794.185328185
LINEA_D,CATEDRAL,15:30:00,726.861003861
LINEA_D,CATEDRAL,15:45:00,708.262548263
LINEA_D,CATEDRAL,16:00:00,981.553846154
LINEA_D,CATEDRAL,16:15:00,909.126436782
LINEA_D,CATEDRAL,16:30:00,889.1003861
LINEA_D,CATEDRAL,16:45:00,893.333333333
LINEA_D,CATEDRAL,17:00:00,1419.65384615
LINEA_D,CATEDRAL,17:15:00,1646.38076923
LINEA_D,CATEDRAL,17:30:00,1593.28185328
LINEA_D,CATEDRAL,17:45:00,1491.83397683
LINEA_D,CATEDRAL,18:00:00,1988.81538462
LINEA_D,CATEDRAL,18:15:00,1978.14671815
LINEA_D,CATEDRAL,18:30:00,1580.69111969
LINEA_D,CATEDRAL,18:45:00,1161.05405405
LINEA_D,CATEDRAL,19:00:00,1003.0965251
LINEA_D,CATEDRAL,19:15:00,791.501930502
LINEA_D,CATEDRAL,19:30:00,617.081081081
LINEA_D,CATEDRAL,19:45:00,519.298449612
LINEA_D,CATEDRAL,20:00:00,615.003875969
LINEA_D,CATEDRAL,20:15:00,439.279069767
LINEA_D,CATEDRAL,20:30:00,333.548262548
LINEA_D,CATEDRAL,20:45:00,264.633204633
LINEA_D,CATEDRAL,21:00:00,380.335907336
LINEA_D,CATEDRAL,21:15:00,213.154440154
LINEA_D,CATEDRAL,21:30:00,153.792307692
LINEA_D,CATEDRAL,21:45:00,131.621621622
LINEA_D,CATEDRAL,22:00:00,132.239382239
LINEA_D,CATEDRAL,22:15:00,110.293436293
LINEA_D,CATEDRAL,22:30:00,49.2677165354
LINEA_D,CATEDRAL,22:45:00,11.1336032389
LINEA_D,CATEDRAL,23:00:00,0.4
LINEA_D,CATEDRAL,23:15:00,0.0
LINEA_D,CONGRESO DE TUCUMAN,05:00:00,16.3008130081
LINEA_D,CONGRESO DE TUCUMAN,05:15:00,25.0905349794
LINEA_D,CONGRESO DE TUCUMAN,05:30:00,30.1295546559
LINEA_D,CONGRESO DE TUCUMAN,05:45:00,47.7490039841
LINEA_D,CONGRESO DE TUCUMAN,06:00:00,101.443089431
LINEA_D,CONGRESO DE TUCUMAN,06:15:00,183.597560976
LINEA_D,CONGRESO DE TUCUMAN,06:30:00,294.057377049
LINEA_D,CONGRESO DE TUCUMAN,06:45:00,446.097959184
LINEA_D,CONGRESO DE TUCUMAN,07:00:00,687.864
LINEA_D,CONGRESO DE TUCUMAN,07:15:00,906.455645161
LINEA_D,CONGRESO DE TUCUMAN,07:30:00,1012.02811245
LINEA_D,CONGRESO DE TUCUMAN,07:45:00,994.406976744
LINEA_D,CONGRESO DE TUCUMAN,08:00:00,1267.50387597
LINEA_D,CONGRESO DE TUCUMAN,08:15:00,1490.26744186
LINEA_D,CONGRESO DE TUCUMAN,08:30:00,1369.12790698
LINEA_D,CONGRESO DE TUCUMAN,08:45:00,1211.70542636
LINEA_D,CONGRESO DE TUCUMAN,09:00:00,1135.84108527
LINEA_D,CONGRESO DE TUCUMAN,09:15:00,1095.5620155
LINEA_D,CONGRESO DE TUCUMAN,09:30:00,975.019455253
LINEA_D,CONGRESO DE TUCUMAN,09:45:00,795.401544402
LINEA_D,CONGRESO DE TUCUMAN,10:00:00,734.23255814
LINEA_D,CONGRESO DE TUCUMAN,10:15:00,699.744186047
LINEA_D,CONGRESO DE TUCUMAN,10:30:00,636.915057915
LINEA_D,CONGRESO DE TUCUMAN,10:45:00,560.590733591
LINEA_D,CONGRESO DE TUCUMAN,11:00:00,539.718146718
LINEA_D,CONGRESO DE TUCUMAN,11:15:00,546.875968992
LINEA_D,CONGRESO DE TUCUMAN,11:30:00,527.667953668
LINEA_D,CONGRESO DE TUCUMAN,11:45:00,486.653846154
LINEA_D,CONGRESO DE TUCUMAN,12:00:00,504.624521073
LINEA_D,CONGRESO DE TUCUMAN,12:15:00,548.665384615
LINEA_D,CONGRESO DE TUCUMAN,12:30:00,545.026819923
LINEA_D,CONGRESO DE TUCUMAN,12:45:00,509.446153846
LINEA_D,CONGRESO DE TUCUMAN,13:00:00,549.85
LINEA_D,CONGRESO DE TUCUMAN,13:15:00,581.896153846
LINEA_D,CONGRESO DE TUCUMAN,13:30:00,523.738461538
LINEA_D,CONGRESO DE TUCUMAN,13:45:00,460.287356322
LINEA_D,CONGRESO DE TUCUMAN,14:00:00,487.203846154
LINEA_D,CONGRESO DE TUCUMAN,14:15:00,501.503846154
LINEA_D,CONGRESO DE TUCUMAN,14:30:00,453.976923077
LINEA_D,CONGRESO DE TUCUMAN,14:45:00,418.0
LINEA_D,CONGRESO DE TUCUMAN,15:00:00,437.046153846
LINEA_D,CONGRESO DE TUCUMAN,15:15:00,456.596153846
LINEA_D,CONGRESO DE TUCUMAN,15:30:00,454.474903475
LINEA_D,CONGRESO DE TUCUMAN,15:45:00,438.154440154
LINEA_D,CONGRESO DE TUCUMAN,16:00:00,482.131274131
LINEA_D,CONGRESO DE TUCUMAN,16:15:00,531.872586873
LINEA_D,CONGRESO DE TUCUMAN,16:30:00,518.691119691
LINEA_D,CONGRESO DE TUCUMAN,16:45:00,519.096153846
LINEA_D,CONGRESO DE TUCUMAN,17:00:00,617.552123552
LINEA_D,CONGRESO DE TUCUMAN,17:15:00,705.1003861
LINEA_D,CONGRESO DE TUCUMAN,17:30:00,720.698841699
LINEA_D,CONGRESO DE TUCUMAN,17:45:00,659.884169884
LINEA_D,CONGRESO DE TUCUMAN,18:00:00,781.521235521
LINEA_D,CONGRESO DE TUCUMAN,18:15:00,839.069498069
LINEA_D,CONGRESO DE TUCUMAN,18:30:00,738.471042471
LINEA_D,CONGRESO DE TUCUMAN,18:45:00,569.185328185
LINEA_D,CONGRESO DE TUCUMAN,19:00:00,478.723076923
LINEA_D,CONGRESO DE TUCUMAN,19:15:00,417.826923077
LINEA_D,CONGRESO DE TUCUMAN,19:30:00,351.203846154
LINEA_D,CONGRESO DE TUCUMAN,19:45:00,298.430769231
LINEA_D,CONGRESO DE TUCUMAN,20:00:00,301.923076923
LINEA_D,CONGRESO DE TUCUMAN,20:15:00,273.484615385
LINEA_D,CONGRESO DE TUCUMAN,20:30:00,233.207692308
LINEA_D,CONGRESO DE TUCUMAN,20:45:00,186.192307692
LINEA_D,CONGRESO DE TUCUMAN,21:00:00,174.161538462
LINEA_D,CONGRESO DE TUCUMAN,21:15:00,171.826254826
LINEA_D,CONGRESO DE TUCUMAN,21:30:00,120.332046332
LINEA_D,CONGRESO DE TUCUMAN,21:45:00,99.9227799228
LINEA_D,CONGRESO DE TUCUMAN,22:00:00,86.5405405405
LINEA_D,CONGRESO DE TUCUMAN,22:15:00,37.6771653543
LINEA_D,CONGRESO DE TUCUMAN,22:30:00,1.97633136095
LINEA_D,CONGRESO DE TUCUMAN,22:45:00,1.15714285714
LINEA_D,CONGRESO DE TUCUMAN,23:00:00,0.0
LINEA_D,CONGRESO DE TUCUMAN,23:15:00,0.5
LINEA_D,FACULTAD DE MEDICINA,05:00:00,3.02109704641
LINEA_D,FACULTAD DE MEDICINA,05:15:00,4.54273504274
LINEA_D,FACULTAD DE MEDICINA,05:30:00,9.22083333333
LINEA_D,FACULTAD DE MEDICINA,05:45:00,11.675
LINEA_D,FACULTAD DE MEDICINA,06:00:00,19.7975206612
LINEA_D,FACULTAD DE MEDICINA,06:15:00,24.6446280992
LINEA_D,FACULTAD DE MEDICINA,06:30:00,30.366255144
LINEA_D,FACULTAD DE MEDICINA,06:45:00,38.606557377
LINEA_D,FACULTAD DE MEDICINA,07:00:00,70.2540983607
LINEA_D,FACULTAD DE MEDICINA,07:15:00,97.8032786885
LINEA_D,FACULTAD DE MEDICINA,07:30:00,127.069958848
LINEA_D,FACULTAD DE MEDICINA,07:45:00,121.39688716
LINEA_D,FACULTAD DE MEDICINA,08:00:00,138.166666667
LINEA_D,FACULTAD DE MEDICINA,08:15:00,181.07751938
LINEA_D,FACULTAD DE MEDICINA,08:30:00,264.081395349
LINEA_D,FACULTAD DE MEDICINA,08:45:00,323.259689922
LINEA_D,FACULTAD DE MEDICINA,09:00:00,297.860465116
LINEA_D,FACULTAD DE MEDICINA,09:15:00,235.490272374
LINEA_D,FACULTAD DE MEDICINA,09:30:00,233.201550388
LINEA_D,FACULTAD DE MEDICINA,09:45:00,230.73255814
LINEA_D,FACULTAD DE MEDICINA,10:00:00,233.003891051
LINEA_D,FACULTAD DE MEDICINA,10:15:00,237.255813953
LINEA_D,FACULTAD DE MEDICINA,10:30:00,261.480620155
LINEA_D,FACULTAD DE MEDICINA,10:45:00,304.42248062
LINEA_D,FACULTAD DE MEDICINA,11:00:00,341.750972763
LINEA_D,FACULTAD DE MEDICINA,11:15:00,293.515503876
LINEA_D,FACULTAD DE MEDICINA,11:30:00,315.864341085
LINEA_D,FACULTAD DE MEDICINA,11:45:00,334.0
LINEA_D,FACULTAD DE MEDICINA,12:00:00,418.71042471
LINEA_D,FACULTAD DE MEDICINA,12:15:00,415.077220077
LINEA_D,FACULTAD DE MEDICINA,12:30:00,398.158914729
LINEA_D,FACULTAD DE MEDICINA,12:45:00,418.823076923
LINEA_D,FACULTAD DE MEDICINA,13:00:00,442.969230769
LINEA_D,FACULTAD DE MEDICINA,13:15:00,360.957692308
LINEA_D,FACULTAD DE MEDICINA,13:30:00,332.965384615
LINEA_D,FACULTAD DE MEDICINA,13:45:00,319.496153846
LINEA_D,FACULTAD DE MEDICINA,14:00:00,368.719230769
LINEA_D,FACULTAD DE MEDICINA,14:15:00,337.357692308
LINEA_D,FACULTAD DE MEDICINA,14:30:00,323.811538462
LINEA_D,FACULTAD DE MEDICINA,14:45:00,322.284615385
LINEA_D,FACULTAD DE MEDICINA,15:00:00,390.4
LINEA_D,FACULTAD DE MEDICINA,15:15:00,352.742307692
LINEA_D,FACULTAD DE MEDICINA,15:30:00,346.388461538
LINEA_D,FACULTAD DE MEDICINA,15:45:00,341.619230769
LINEA_D,FACULTAD DE MEDICINA,16:00:00,409.9
LINEA_D,FACULTAD DE MEDICINA,16:15:00,395.588461538
LINEA_D,FACULTAD DE MEDICINA,16:30:00,409.061538462
LINEA_D,FACULTAD DE MEDICINA,16:45:00,402.034615385
LINEA_D,FACULTAD DE MEDICINA,17:00:00,473.2
LINEA_D,FACULTAD DE MEDICINA,17:15:00,390.584615385
LINEA_D,FACULTAD DE MEDICINA,17:30:00,389.692307692
LINEA_D,FACULTAD DE MEDICINA,17:45:00,388.919230769
LINEA_D,FACULTAD DE MEDICINA,18:00:00,470.388461538
LINEA_D,FACULTAD DE MEDICINA,18:15:00,387.926923077
LINEA_D,FACULTAD DE MEDICINA,18:30:00,366.9
LINEA_D,FACULTAD DE MEDICINA,18:45:00,371.430769231
LINEA_D,FACULTAD DE MEDICINA,19:00:00,412.8
LINEA_D,FACULTAD DE MEDICINA,19:15:00,302.723076923
LINEA_D,FACULTAD DE MEDICINA,19:30:00,266.180769231
LINEA_D,FACULTAD DE MEDICINA,19:45:00,258.723076923
LINEA_D,FACULTAD DE MEDICINA,20:00:00,332.315384615
LINEA_D,FACULTAD DE MEDICINA,20:15:00,302.753846154
LINEA_D,FACULTAD DE MEDICINA,20:30:00,303.71042471
LINEA_D,FACULTAD DE MEDICINA,20:45:00,358.540540541
LINEA_D,FACULTAD DE MEDICINA,21:00:00,421.644787645
LINEA_D,FACULTAD DE MEDICINA,21:15:00,235.95
LINEA_D,FACULTAD DE MEDICINA,21:30:00,194.015384615
